,album links,album titles,artists,review titles,reviews
1094,702092,페르디난도 (Ferdinand) OST,Various Artists,‘소블리’ 페르디난드의 모험에 활력을 더할 에센셜 사운드트랙,"평범함으로는 시선을 끌기 어렵다. 색다르고, 특별하고, 개성 넘쳐야 주목 받는 시대다. 하지만 때로는 남다름이 고민과 갈등의 이유가 되기도 한다. 본 사운드트랙의 주인공인 페르디난드(Ferdinand) 역시 평범하지 않아 사랑스럽지만, 이로 인해 뜻하지 않은 곤경에 처하게 되는 캐릭터다. 우람한 덩치에 근사한 뿔을 가진 페르디난드는 스페인의 황소답지 않게 투우에 좀체 흥미가 없다. 어려서부터 남을 들이받는 것보다 그저 얌전히 앉아 꽃 향기 맡기를 좋아하는 평화주의 송아지였던 탓이다. <아이스 에이지(Ice Age)>, <리오(Rio)> 시리즈 등을 제작한 3D 애니메이션의 명가 <블루 스카이 스튜디오(Blue Sky Studio)>의 신작 <페르디난드(Ferdinand)>는 그런 그가 본의 아니게 투우 경기에 차출되며 벌어지는 이야기를 담고 있다.

영화는 <아이스 에이지>와 <리오>를 연출하며 역량을 입증한 카를로스 살다나(Carlos Saldanha) 감독의 새 작품으로, 먼로 리프(Munro Leaf)의 동화 <꽃을 좋아하는 소 페르디난드(The Story of Ferdinand)>를 원작으로 한다. 해당 동화는 미국 최대의 온라인 쇼핑몰 <아마존(Amazon)>이 선정한 ‘어린 시절 꼭 읽어야 할 전 세계 동화 TOP 100’에 선정되었을 정도로 대중성과 완성도를 겸비한 것으로 유명하다. 이처럼 <페르디난드>는 굴지의 제작진과 탄탄한 스토리라인, 전설적 프로레슬러 존 시나(John Cena)를 위시한 특급 캐스팅과 함께 2018년 첫 번째 패밀리 무비 흥행작이 될 준비를 마쳤다. 2018년 1월에 열리는 제75회 골든 글로브 시상식에서 ‘장편 애니메이션상’과 ‘주제가상’ 후보에 오른 것이 작품을 향한 높은 기대감을 방증한다.

지난 10월부터 하나씩 베일을 벗은 사운드트랙에 대한 관심 또한 뜨겁다. 음반은 오리지널 송 3곡을 포함, 총 6곡이 수록된 EP 형태로, 소박하지만 영화의 삽입곡을 오롯이 담고 있어 매력적이다. 앨범의 중심에는 저스틴 비버(Justin Bieber)와 원 디렉션(One Direction) 이전에 전 세계 소녀 팬을 사로잡았던 미국의 보이 밴드 조나스 브라더스(Jonas Brothers)의 막내 닉 조나스(Nick Jonas)가 있다. 팀의 해산 후 ‘Jealous’, ‘Close’ 등의 히트곡을 내놓으며 솔로 아티스트로 자리매김한 그는 영화를 위해 ‘Home’과 ‘Watch Me’ 두 곡을 선사했다. 그는 <페르디난드>를 위해 노래를 만든 것은 자신의 꿈이 이뤄진 것과도 같았다며 다음과 같은 소회를 밝혔다. “전 언제나 영화의 주제가를 만들고 싶었어요. 그들이 제게 그 유명한 <페르디난드>의 자료를 보여줬을 때 가슴이 설렜죠.” 닉 조나스는 ‘Home’을 통해 생에 처음으로 골든 글로브 시상식의 ‘주제가상’ 부문 후보에 올라 또 한 번 감격을 전하기도 했다.

앨범의 첫 곡이자 닉 조나스를 들뜨게 한 ‘Home’은 영화의 주제곡으로 쓰였다. 최근 셀레나 고메즈(Selena Gomez)와 줄리아 마이클스(Julia Michaels), 그웬 스테파니(Gwen Stefani) 등과의 협업으로 주가를 높이고 있는 작곡가 저스틴 트랜터(Justin Tranter)가 참여해 만듦새를 높인 노래는 ‘수용(受容; acceptance)’을 테마로 만들어졌다고 전해진다. 저스틴 트랜터는 이 노래를 이렇게 설명했다. “‘Home’은 제게 매우 특별한 노래에요. 어린 동성애 소년이었던 저는 학교에서 가장 안 좋은 방법으로 괴롭힘을 당하곤 했는데, 집에만 돌아오면 정말 안전하고 유명해진 듯한 기분이 들었거든요.” 노래는 남들과 다를지언정 집에서만큼은 온전히 받아들여지고 행복감을 느꼈던 작곡가의 경험이 영화 속 페르디난드의 감정선과 호응하며 훌륭한 주제가가 탄생했다. 사운드트랙 중 가장 처음으로 공개되어 홍보의 몫을 톡톡히 한 ‘Home’은 캐치한 선율과 ‘떼창’을 유도하는 코러스, 안에 담긴 메시지로 영화 개봉 후에도 꾸준한 사랑을 받을 것으로 기대한다. (글: 정민재/대중음악 평론가)"
1095,691459,Extended Play (Live At Birdland),Dave Holland Quintet,데이브 홀랜드 퀸텟의 뉴욕 재즈클럽 라이브 실황! [Extended Play (Live At Birdland)],"벅스가 선정한 2018년 1월 이달의 앨범 선정 작품. 어느덧 칠순이 넘었지만, 데이브 홀랜드(Dave Holland)의 행보는 여전히 활기차고 씩씩하다. 2000년대 들어와서도 소편성과 빅밴드를 오가며 내놓는 앨범마다 재즈팬의 절대적인 지지를 받고 있다. 약 50년 동안 본인의 리더 작뿐 아니라 베이시스트답게 선후배 연주에 참여해 선명한 베이스를 보여주거나 때론 배경이 되어 주며 베이스의 미덕을 보여 주었다. 오랜 세월 <ECM>에서 앨범을 선보였지만, 레이블을 하나로 고집하는 아티스트는 아니다. 베이시스트의 숙명답게 그때그때 컨셉에 따라 레이블을 달리하는데 몇 해 전에는 <Dare2 Records>에서 [Overtime](2005), [Pass It On](2008), [Hands](2010), [Prism](2014) 등 주요 작을 선보였다.

소개하는 [Extended Play]는 <Dare2 Records>로 옮기기 전 <ECM> 시절을 일단락하게 되는 2003년 작으로 이번에 새롭게 음원 서비스가 되고 있다. 뉴욕의 재즈클럽 버드랜드에서 가진 라이브 실황 작으로 한해 전에 빅밴드로 발표한 [What Goes Around]의 연속선에 있는 5중주 연주이다. 크리스 포터(색소폰), 로빈 유뱅크스(트롬본), 스티브 넬슨(비브라폰), 빌리 킬슨(드럼), 그리고 리더이자 베이시스트 데이브 홀랜드가 연주한다.

음악을 자세히 들어 보면 피아노가 없다는 것을 느끼게 된다. 2대의 관악기와 2대의 타악기가 라이브의 느낌을 살려 맹렬히 연주하는데 그래서인지 곡마다 솔로 시간도 꽤 긴 편이다. 멤버 모두 완벽한 기량과 타임으로 한 치의 흐트러짐 없이 연주하는데 마지막 곡 'Metamorphos'에서 데이브 홀랜드의 긴 솔로에 이어 빌리 킬슨과 스티브 넬슨이 하나씩 더해가는 그루브한 연주는 앨범의 하이라이트이다. (글: 김광현)"
1096,223230,Day Off,베란다 프로젝트(Verandah Project),평범함을 노래하지만 결코 평범하지 않은 그들의 만남,"김동률 하면 그저 발라드만을 떠올리는 당신! 이상순은 직업이 이효리 남편 아니냐고 묻는 당신! 이 앨범을 듣는 순간 그들의 새로운 모습을 발견하게 될 것이다. 이 앨범은 한마디로 이렇게 정의 내릴 수 있다. 김동률과 이상순, 제대로 만났다! 곡에 따라 때로는 산뜻하게, 또 어쩔 때는 리드미컬하게 선율을 뽑아내는 이상순의 기타와 이야기하듯 담담하게 노래하는 김동률의 보컬이 만나 담백한 앨범을 완성시켰다.

앨범의 첫 곡부터 마지막 곡까지 어쩌면 우리 주위의 일상적인 것, 지극히 평범한 것을 노래하고 있지만, 사실 이 곡들을 자세히 들여다 보면 결코 평범하지만은 않은 노래들이다. 바로 평범함 그 속에 그들만의 ‘위트’가 녹아있기 때문이다. 멜로디에서, 그리고 가사에서 느껴지는 그들만의 '위트'는 지극히 일상적인 풍경에 생기를 불어넣는 역할을 한다. 더불어 그들의 ‘위트’는 단지 곡에 재미를 더하는 역할을 넘어 노래 속에서 우리를 위로하기도 한다.

앨범의 구성과 참여한 여러 아티스트들도 눈여겨봐야 할 것 같다. 산뜻하게 시작해서 나른하게, 재미있게, 은은하게 이어지다가 위로와 진행되는 앨범 전체의 구성은 듣는 재미를 더해준다. 특히 마지막 두 곡 '괜찮아'와 '산행'은 앨범의 재생이 모두 끝난 후 깊은 여운을 남김과 동시에 내일의 일상을 또 힘내서 살아갈 힘을 준다. 이 앨범에는 이름만 들어도 쟁쟁한 내로라하는 뮤지션들이 작사, 연주, 피처링 등 다양한 방법으로 참여했다. 정재일, 신재평, 루시드폴, 조원선, 하림 등 음악적으로 자신의 영역을 확실히 구축한 개성 있는 아티스트들이 곡의 완성도를 높였다니 듣기도 전에 벌써 기대되지 않는가? 이 쟁쟁한 뮤지션들이 과연 각각의 곡에 어떻게 자신만의 개성을 뽐내며 곡에 녹아 들어있는지 느끼면서 곡을 감상 해 보는 것도 이 앨범을 즐기는 또 하나의 방법일 것이다.

<추천곡>
3번트랙 '어쩐지' - 앞서 말한 베란다프로젝트의 위트가 가장 잘 느껴지는 곡이다. 연애 하는 친구의 새로운 모습을 발견하고 이를 놀려주고 싶어하는 짓궂음과 장난스러움이 잘 느껴지는 곡으로 듣기만 해도 키득키득 웃음이 나고 기분이 좋아지는 곡이다.

9번트랙 '괜찮아' - 'Goodbye'도 그렇고 '산행'도 그렇고 참 위로가 되는 곡이고, 희망을 주는 곡이지만 특히 이 '괜찮아'라는 곡은 아무렇지 않은 듯 담담하게 노래하는 김동률의 보컬과 괜찮다고, 힘내라고, 너는 할 수 있다고 다독여 주는 가사가 마음에 큰 위를 주는 곡이다. 괜스레 힘들고, 자존감이 낮아지는 날 이 곡을 꼭 들어보길 바란다. 단지 노래 한 곡일 뿐이지만 그 노래가 주는 큰 위로에 아마 누군가는 왈칵 눈물을 쏟을지 모르겠다."
1097,668674,Songs Of Experience,U2(유투),극찬도 악평도 유투의 변화를 막을 순 없다! [Songs Of Experience],"벅스가 선정한 2018년 1월 이달의 앨범 선정 작품. 잘 안다. 이 음반에 대한 평가가 극으로 갈린다는 것을. 개중엔 ""이 거대한 새로운 경험은 마치 남은 생의 첫 번째 날인 것만 같다""는 극찬도 있고, ""지루하다""는 악평도 있다. 신보를 몇 번 들어본 입장에서 말하자면, [Songs of Experience]는 찬사를 보내기엔 뭔가 허전한 음반이다. 그렇지만, 들어보지도 않고 미리 저 구석으로 치워버려야 하는 음반은 아닌 것 같다. 어떤 의미에서는 충분히 추천할 만한 음반이라는 생각이다.

그 어느 때보다 파퓰러하면서 인간의 온기를 담은 수록곡들은 이들이 거대한 담론이나 이슈 없이도, 만족할 만한 음악을 주조해낼 수 있다는 점을 보여준다. 시대와 장르가 유투라는 질그릇 안에서 하나로 녹아 드는 것만 같다. 공간감이 가득한 앰비언트 'Love Is All We Have Left', 거친 입자의 록 'Lights Of Home', 2000년대 이후 등장한 모던록 밴드의 질감을 선보이는 'You’re The Best Thing', 과거 자신들의 음악을 좋아했던 팬에게 보내는 찬가 'Get Out Of Your Own Way', 뮤즈(Muse)의 [Absolution]을 연상케 하는 'American Souls' 등만 들어도 알 수 있다.

하지만 앨범 전체를 관통하는 일관된 정서나 트랙들의 응집성이 부족한 것도 사실이다. 조금은 산만하게 느껴지기도 한다. ""역시 옛 음악이 좋았다""고 읊조리는 사람들도 있을 것이다. 하지만 이제 라디오헤드(Radiohead)가 [The Bends]나 [OK Computer]의 재현을 원하지 않는 것처럼, 유투도 옛 영화에 안주하지 않으려는 모습이다. 그 점은 'The Blackout'을 듣고 있으면 분명해진다. 특히 앨범의 전반부는 매혹적이다. 편견을 지우고 감상하길 바란다. (글: 이경준)"
1098,319,Back At One,Brian McKnight(브라이언 맥나이트),"한국인이 사랑하는 알앤비 가수, 브라이언 맥나이트! (1999.11)","그래미 어워즈 알앤비 부문에 16회나 노미네이트되었지만, 단 한 번도 수상한 적 없는 비운의 가수 브라이언 맥나이트(Brian McKnight). 그는 한국인이 사랑하는 알앤비 싱어 중 한 명이기도 하다. 그가 한국인의 사랑을 받기 시작한 앨범이 바로 [Back At One]이다. 물론 [Back At One] 이전의 그도 대단했다. 첫 앨범 [Brian McKnight]는 싱글 'The Way You Goes'를 성공시켰고, 3집 [Anytime]은 힙합 소울을 표방하며 2집 [I Remember You]의 실패를 매꿨다.

이후 <모타운>으로 레이블을 옮긴 후 발매한 정규 앨범이 [Back At One]이다. 본 작의 그는 과거와는 달리 매끄러운 발라드에 집중한다. 어반 컨템포러리 알앤비의 요소를 배치한 곡 위에서 브라이언 맥나이트는 내지르기보다는 목소리를 쌓듯이 노래한다. 이러한 특징과 더불어 앨범 전체가 편안한 분위기로 이루어져 있고, 브라이언 맥나이트의 달콤함이 어느 때보다 도드라진다. 그렇기에 [Back At One]은 브라이언 맥나이트의 두 번째 모습이라 할 수 있다. (글: 심은보)"
1099,691656,Pop 2,Charli XCX(찰리 엑스씨엑스),실험성과 대중성 모두 놓치지 않다! 찰리 엑스씨엑스의 [Pop2],"벅스가 선정한 2018년 1월 이달의 앨범 선정 작품. 찰리 엑스씨엑스(Charli XCX)의 네 번째 믹스테이프는 EP [Vroom Vroom](2016)의 정신세계를 이어나간다. 전작 [Number 1 Angel](2017) 보다 편곡에서 실험적인 인상이 강하고, 그 궤도가 [Vroom Vroom]과 더욱 밀접하니까. 그러나 앨범명인 [Pop 2]처럼 대중성을 포기한 것은 아니다. 엄밀히 따져 이 앨범은 [Sucker](2015), [Number 1 Angel]과 비교하여 편곡의 난이도가 조금 올라갔을 뿐, [Vroom Vroom] 보다 대중성이 더 짙다. 해외 매체들의 호평이 이어진 [Pop 2]은 이런 부분에서 장점을 캐치할 수 있다.

작은 샘플들을 일목요연하게 잘라 붙인 것 같은 사운드는 충분히 실험적인데, 이 배경 위에 쓰인 멜로디는 접근하기 좋게 꾸렸다. 더불어 'Backseat (fat. Carly Rae Jepsen)' 같은 곡은 일렉트로닉이 얼마나 변화무쌍하면서도 웅장한 무게를 지녔는지 알려주는 트랙. 한 해 동안 두 장의 믹스테이프를 내면서도 여전히 자신감 넘치고, 창작력이 불타오르며, 도전을 두려워하지 않으니, 찰리 엑스씨엑스의 존재 자체가 대단하게 느껴지는 앨범이다. (글: 이종민)"
1100,8003984,Life's Aquarium,Mint Condition(민트 컨디션),"독보적인 6인조 알앤비 밴드, 민트 컨디션! [Life’s Aquarium] (1999.11)","90년대 남자 알앤비 그룹들은 중창단 아니면 춤을 추는 보이 그룹 둘 중 하나였다. 아니면 그 둘을 다했었다. 단, 민트 컨디션(Mint Condition)은 예외다. 지미 잼 앤 테리 루이스의 레이블 <펄스펙티브 레코드(Perspective Records)>에서 데뷔한 그들은 시류와 관계없이 줄곧 6인조 밴드 기반의 형태로 세션이 강조된 알앤비 음악을 선보였었다. 그 중 키보디스트 케리 루이스(Keri Lewis)가 이탈하기 전, 완전체로 발표한 마지막 앨범 [Life’s Aquarium]은 기존의 방식에 현대적 감각을 적절히 투여한 커리어 하이 작품이다.

'If You Love Me'처럼 고전적인 트랙도 있지만, 앨범에는 팝, 록, 훵크, 재즈, 라틴과 같은 장르적 요소가 언플러그드한 방식으로 담겨 있다. 두 번째 싱글 'Is This Pain Our Pleasure'를 비롯한 몇몇 곡에서는 당대의 트렌드였던 박자를 잘게 쪼개는 리듬을 쓰기도 한다. 전체적인 모양새가 네오 소울에 가깝게 보이기도 하지만, 민트 컨디션만의 라이브한 매력에 초점을 맞춰 듣다 보면 오직 그들만의 세련된 문법이 느껴질 것이다. (글: 김정원)"
1101,533,Rise,Gabrielle(가브리엘),"90년대 영국의 네오소울, 가브리엘! (1999.10)","90년대 영국의 네오 소울 무브먼트는 강하게 시대성을 무시하는 경향이 있다. 그만큼 다양한 장르와 스타일의 결을 섞었는데, 어느 문법에 조금 더 무게를 싣는가 혹은 어떤 방식으로 표현하는가에 있어 여러 모습을 보이며 어느 하나 공식이라고 할 것도 없이 독자적이고 세련된 모습을 선보인다. 아마 90년대 영국 네오 소울 음악만으로 셋을 짜서 지금 어느 클럽에서 틀어도 사람들은 열광할 것이라 자신한다. 그리고 이런 이야기를 하는 데 있어 가장 든든한 근거가 되어주는 사람 중 한 명이 가브리엘(Gabrielle)이다.

가브리엘의 음악을 세련된 팝 사운드에 가깝다고 볼 수도 있겠지만, 90년대의 끝자락에 발표된 그의 음악은 트립합, 디스코 등 전자음악과 긴밀하게 결합하여 듣는 재미를 준다. 그 방식이 세련된 탓에(?) 앨범은 판매량과 차트 성적에 있어 멀티 플래티넘, 영국 차트 1위 등 좋은 성적을 냈다. 몇 매체는 이 앨범의 실험적인 측면보다는 세련된 프로덕션, 업템포의 댄서블한 점을 주로 이야기하고는 했다. 다만, [Rise Underground]라는 리믹스 앨범을 발표한 점 등 몇 가지 측면으로 보았을 때 가브리엘이 단순히 팝 음악가가 아니라는 점만큼은 확실하다. (글: 박준우)"
1102,341697,Black Diamond,Angie Stone(앤지 스톤),앤지 스톤의 매력적인 명반 [Black Diamond] (1999.09),"나이 때문인 건지, 어쩐지 많은 사람에게 소울 계의 대모 정도로 알려진 앤지 스톤(Angie Stone)이지만, 그의 시작은 최초의 랩 그룹 더 시퀀스(The Sequence)였다. 또, 그가 자신의 커리어를 가지기 시작한 지점에는 디안젤로가 있었다. 앤지 스톤은 그 이전에는 레니 크래비츠(Lenny Kravitz)의 앨범에서 코러스를 담당하기도 했다. 물론 그러한 음악적 교류가 있었다고 하여 네오 소울이라고 부를 수는 없겠지만, 경험이 자산이 되었다는 점은 부인하기 힘들다.

보컬은 정통에 가깝다는 느낌이 들지만, 앤지 스톤은 그러한 스타일을 유지하면서도 유연하게 다양한 스타일에 접근한다. 가사에서는 진솔한 인생 이야기를 하고, 문법으로는 블루스와 알앤비, 네오 소울 등을 오가는 것이 이 앨범을 네오 소울이라 부를 수 있는 이유다(특히 ‘Man Loves His Money’를 비롯한 몇 트랙은 지금 들어도 신선하다). 기타와 신시사이저가 매력적으로 배치된, 독특한 분위기의 작품이다. (글: 박준우)"
1103,20665,The Writing's On The Wall,Destiny's Child(데스티니스 차일드),"밀레니엄 시대의 알앤비가 가는 길, 데스티니스 차일드! (1999.07)","노스트라다무스는 1999년 7월 멸망을 예언했었다. 그래서 당시에는 '세기말 감성'이란 말과 함께 지금은 이해할 수 없는 많은 것이 나왔었다. 하지만 데스티니스 차일드는 정확히 예언의 달에 두 번째 앨범 [The Writing’s On The Wall]을 발표하며 미래를 본다. 같은 해, 5년 만에 복귀한 TLC가 [Fanmail]로 과거를 머금은 채 현재와 미래에 발맞춰 갔다면, 데스티니스 차일드는 오로지 가장 세련된 것을 하려 했다.

TLC의 'No Scrubs'를 만든 쉭스피어(She'kspere), 토니 토니 톤(Tony! Toni! Tone!)의 멤버였던 드웨인 위긴스(D'wayne Wiggins), 다크차일드로도 유명한 로드니 저킨스(Rodney Jerkins) 등이 함께 만든 프로덕션은 후반부의 두 곡을 제외하면 철저히 미디엄 템포로 진행되는 팝 알앤비만을 바라봤다. 확실한 원톱 비욘세(Beyonce)를 중심으로 꾸려진 힘 있는 보컬은 가사 속 애정하는 상대에 대한 화자의 입장만큼이나 일관되고 선명했다. 그렇게 그들은 2000년대 알앤비가 가는 길을 미리 열어젖힌다. (글: 김정원)"
